,compound,neg,neu,pos,today price,y_price (next day),today-1price,today-2price,today-3price,today-4price,today-5price
252,0.0,0.0,1.0,0.0,149.60,150.01,151.14,152.39,152.28,150.09,148.78
253,0.0,0.0,1.0,0.0,149.60,150.01,151.14,152.39,152.28,150.09,148.78
254,-0.5457,0.177,0.765,0.058,147.37,145.65,146.2,145.05,147.23,143.7,146.78
255,-0.5457,0.164,0.782,0.054,147.37,145.65,146.2,145.05,147.23,143.7,146.78
256,0.2023,0.0,0.741,0.259,145.91,147.37,145.05,147.23,143.7,146.78,145.05
257,0.128,0.0,0.897,0.103,155.51,156.01,155.75,155.07,156.16,155.51,156.75
258,0.128,0.0,0.909,0.091,155.51,156.01,155.75,155.07,156.16,155.51,156.75
259,0.0,0.0,1.0,0.0,155.96,155.51,155.12,156.32,157.9,157.6,158.71
260,0.0,0.0,1.0,0.0,155.96,155.51,155.12,156.32,157.9,157.6,158.71
261,0.0,0.0,1.0,0.0,155.96,155.51,155.12,156.32,157.9,157.6,158.71
262,0.0,0.0,1.0,0.0,155.96,155.51,155.12,156.32,157.9,157.6,158.71
263,-0.1779,0.04,0.96,0.0,160.00,161.09,159.07,159.75,161.73,160.35,163.07
264,-0.2158,0.059,0.903,0.037,159.91,160.05,159.75,161.73,160.35,163.07,173.22
265,-0.2158,0.063,0.898,0.039,159.91,160.05,159.75,161.73,160.35,163.07,173.22
266,-0.2158,0.056,0.908,0.035,159.91,160.05,159.75,161.73,160.35,163.07,173.22
267,-0.2158,0.056,0.908,0.035,159.91,160.05,159.75,161.73,160.35,163.07,173.22
268,-0.4767,0.141,0.859,0.0,160.27,161.73,163.07,173.22,172.51,171.0,168.53
269,0.5574,0.116,0.684,0.2,160.27,161.73,163.07,173.22,172.51,171.0,168.53
270,0.5574,0.121,0.668,0.21,162.73,160.35,173.22,172.51,171.0,168.53,168.61
271,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
272,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
273,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
274,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
275,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
276,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
277,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
278,0.0,0.0,1.0,0.0,162.73,160.35,173.22,172.51,171.0,168.53,168.61
279,0.2732,0.059,0.853,0.088,164.34,163.07,172.51,171.0,168.53,168.61,169.38
280,0.296,0.0,0.82,0.18,164.34,163.07,172.51,171.0,168.53,168.61,169.38
281,0.0,0.0,1.0,0.0,164.34,163.07,172.51,171.0,168.53,168.61,169.38
282,0.5187,0.086,0.685,0.228,164.34,163.07,172.51,171.0,168.53,168.61,169.38
283,0.1779,0.0,0.954,0.046,164.34,163.07,172.51,171.0,168.53,168.61,169.38
284,0.5106,0.0,0.907,0.093,164.34,163.07,172.51,171.0,168.53,168.61,169.38
285,0.0,0.0,1.0,0.0,164.34,163.07,172.51,171.0,168.53,168.61,169.38
286,0.0,0.0,1.0,0.0,164.34,163.07,172.51,171.0,168.53,168.61,169.38
287,0.0,0.0,1.0,0.0,164.34,163.07,172.51,171.0,168.53,168.61,169.38
288,0.0,0.0,1.0,0.0,164.34,163.07,172.51,171.0,168.53,168.61,169.38
289,0.3182,0.032,0.907,0.061,167.80,166.08,168.62,167.73,166.99,168.25,167.17
290,0.5267,0.0,0.746,0.254,165.33,166.26,168.78,168.92,165.68,165.34,167.4
291,-0.0516,0.031,0.969,0.0,165.33,166.26,168.78,168.92,165.68,165.34,167.4
292,0.4939,0.0,0.898,0.102,173.04,172.22,173.76,173.48,173.06,173.26,174.05
293,0.0,0.0,1.0,0.0,173.04,172.22,173.76,173.48,173.06,173.26,174.05
